id,user_id,vehicle_model_id,travel_type_id,package_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
179546,44489,89,2,NULL,83,330,15,NULL,10/29/2013 8:00,0,0,10/17/2013 14:50,12.92415,77.67229,12.858833,77.589127,0
179547,44489,89,2,NULL,83,330,15,NULL,10/30/2013 8:00,0,0,10/17/2013 14:50,12.92415,77.67229,12.858833,77.589127,0
179548,44489,89,2,NULL,83,330,15,NULL,10/31/2013 8:00,0,0,10/17/2013 14:50,12.92415,77.67229,12.858833,77.589127,0
179549,44489,85,2,NULL,330,83,15,NULL,10/22/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179551,44489,28,2,NULL,330,83,15,NULL,10/24/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179552,44489,24,2,NULL,330,83,15,NULL,10/25/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179553,44489,89,2,NULL,330,83,15,NULL,10/28/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179554,44489,89,2,NULL,330,83,15,NULL,10/29/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179556,44489,12,2,NULL,330,83,15,NULL,10/31/2013 16:15,0,0,10/17/2013 14:51,12.858833,77.589127,12.92415,77.67229,0
179557,31774,23,2,NULL,1095,142,15,NULL,10/17/2013 19:45,0,0,10/17/2013 14:54,12.92415,77.67229,12.91281,77.60923,0
179559,45516,89,3,3,1010,NULL,NULL,NULL,10/17/2013 17:00,1,0,10/17/2013 15:12,12.96691,77.74935,NULL,NULL,0
179560,43855,87,1,NULL,520,NULL,15,55,10/25/2013 3:00,0,0,10/17/2013 15:19,12.92598,77.61837,NULL,NULL,0
179561,45517,12,3,1,571,NULL,NULL,NULL,10/17/2013 17:30,0,0,10/17/2013 15:27,12.95185,77.69642,NULL,NULL,0
179562,42816,12,2,NULL,112,1017,15,NULL,10/17/2013 20:00,0,0,10/17/2013 15:38,12.93331,77.56666,13.11084,77.60074,0
179563,45518,24,2,NULL,142,393,15,NULL,10/18/2013 6:45,1,0,10/17/2013 15:39,12.91281,77.60923,13.19956,77.70688,0
179564,44791,12,2,NULL,128,585,15,NULL,10/17/2013 22:45,0,0,10/17/2013 15:41,13.04346,77.5799,12.97677,77.5727,0
179565,45519,12,2,NULL,1034,1384,15,NULL,10/18/2013 7:15,1,0,10/17/2013 15:41,13.047926,77.597766,13.02853,77.54625,0
179566,34415,12,2,NULL,1390,463,15,NULL,10/18/2013 3:30,0,0,10/17/2013 15:58,12.969368,77.641302,12.96037,77.58132,0
179567,45520,12,2,NULL,136,393,15,NULL,10/17/2013 18:00,1,0,10/17/2013 16:09,12.90796,77.62418,13.19956,77.70688,0
179568,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:10,13.19956,77.70688,12.959979,77.647998,0
179569,45521,12,2,NULL,393,637,15,NULL,10/18/2013 16:30,1,0,10/17/2013 16:15,13.19956,77.70688,13.07951,77.55187,0
179571,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:21,13.19956,77.70688,12.959979,77.647998,0
179573,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:26,13.19956,77.70688,12.959979,77.647998,0
179574,45522,12,3,2,693,NULL,NULL,NULL,10/18/2013 7:30,0,0,10/17/2013 16:27,12.90868,77.60398,NULL,NULL,0
179575,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:29,13.19956,77.70688,12.959979,77.647998,0
179576,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:31,13.19956,77.70688,12.959979,77.647998,0
179577,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/17/2013 16:34,13.19956,77.70688,12.959979,77.647998,0
179578,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 8:15,0,0,10/17/2013 16:37,13.19956,77.70688,12.959979,77.647998,0
179579,45523,12,2,NULL,393,832,15,NULL,10/17/2013 21:15,0,0,10/17/2013 16:40,13.19956,77.70688,12.88019,77.64558,0
179580,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 9:00,0,0,10/17/2013 16:41,13.19956,77.70688,12.959979,77.647998,0
179581,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 9:15,0,0,10/17/2013 16:44,13.19956,77.70688,12.959979,77.647998,0
179582,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 9:15,0,0,10/17/2013 16:46,13.19956,77.70688,12.959979,77.647998,0
179583,28488,12,2,NULL,1032,571,15,NULL,10/17/2013 19:30,0,1,10/17/2013 16:48,12.913301,77.685592,12.95185,77.69642,1
179585,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 9:15,0,0,10/17/2013 16:49,13.19956,77.70688,12.959979,77.647998,0
179586,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 10:30,0,0,10/17/2013 16:52,13.19956,77.70688,12.959979,77.647998,0
179587,16218,87,1,NULL,1089,NULL,15,55,10/19/2013 0:00,0,0,10/17/2013 16:53,12.99517,77.731147,NULL,NULL,0
179588,45500,89,3,3,393,NULL,15,NULL,10/19/2013 12:00,0,0,10/17/2013 16:54,13.19956,77.70688,NULL,NULL,0
179589,45525,12,2,NULL,1015,1384,15,NULL,10/17/2013 20:45,1,0,10/17/2013 16:59,12.93086,77.57769,13.02853,77.54625,0
179590,38814,12,2,NULL,393,1186,15,NULL,10/17/2013 23:30,0,0,10/17/2013 17:17,13.19956,77.70688,13.00983,77.62967,0
179592,18936,23,2,NULL,376,136,15,NULL,10/18/2013 17:45,1,0,10/17/2013 17:26,12.90245,77.66081,12.90796,77.62418,0
179593,44629,89,2,NULL,105,849,15,NULL,10/17/2013 21:45,0,0,10/17/2013 17:36,13.01766,77.64503,12.95434,77.60072,0
179596,45529,85,1,NULL,590,NULL,15,191,10/18/2013 6:00,1,0,10/17/2013 17:55,13.00826,77.56433,NULL,NULL,0
179597,45530,12,2,NULL,1262,393,15,NULL,10/18/2013 18:00,0,1,10/17/2013 17:55,12.81575,77.68465,13.19956,77.70688,0
179598,45531,12,2,NULL,1069,393,15,NULL,10/19/2013 4:00,1,0,10/17/2013 17:59,12.949764,77.643524,13.19956,77.70688,0
179599,45259,12,2,NULL,120,452,15,NULL,10/17/2013 20:00,1,0,10/17/2013 18:11,13.00097,77.65079,12.95278,77.59088,1
179601,45532,12,2,NULL,269,585,15,NULL,10/17/2013 21:30,0,0,10/17/2013 18:26,12.9744,77.69183,12.97677,77.5727,0
179602,45533,12,2,NULL,601,393,15,NULL,10/18/2013 11:00,1,0,10/17/2013 18:35,13.02434,77.56593,13.19956,77.70688,0
179603,38643,12,2,NULL,217,393,15,NULL,10/18/2013 13:30,0,0,10/17/2013 18:57,13.0011,77.6235,13.19956,77.70688,0
179604,45534,24,1,NULL,450,NULL,15,23,10/31/2013 22:00,0,0,10/17/2013 19:31,12.9334,77.62652,NULL,NULL,0
179605,45535,12,2,NULL,1384,1005,15,NULL,10/17/2013 22:00,0,1,10/17/2013 19:33,13.02853,77.54625,12.89096,77.60993,0
179606,44151,90,2,NULL,1166,393,15,NULL,10/18/2013 3:00,1,0,10/17/2013 19:37,12.997198,77.669514,13.19956,77.70688,0
179607,44151,90,2,NULL,393,693,15,NULL,10/18/2013 4:15,1,0,10/17/2013 19:39,13.19956,77.70688,12.90868,77.60398,0
179608,45536,12,2,NULL,1384,1159,15,NULL,10/17/2013 21:30,0,1,10/17/2013 20:02,13.02853,77.54625,12.90163,77.582,0
179609,44931,89,1,NULL,1038,NULL,15,32,10/18/2013 6:00,1,0,10/17/2013 20:04,12.981266,77.637162,NULL,NULL,0
179610,41762,12,2,NULL,585,1159,15,NULL,10/19/2013 7:15,0,0,10/17/2013 20:05,12.97677,77.5727,12.90163,77.582,0
179613,40064,89,2,NULL,1034,963,15,NULL,10/18/2013 7:45,0,0,10/17/2013 20:16,13.047926,77.597766,12.99111,77.59204,0
179614,32392,12,2,NULL,151,184,15,NULL,10/18/2013 4:30,0,0,10/17/2013 20:19,12.89406,77.56452,12.95871,77.56337,0
179615,41580,12,2,NULL,83,393,15,NULL,10/18/2013 7:30,1,0,10/17/2013 20:27,12.92415,77.67229,13.19956,77.70688,0
179616,39230,12,2,NULL,83,393,15,NULL,10/18/2013 3:00,0,0,10/17/2013 20:34,12.92415,77.67229,13.19956,77.70688,0
179617,45537,12,2,NULL,1262,393,15,NULL,10/18/2013 5:30,0,1,10/17/2013 20:44,12.81575,77.68465,13.19956,77.70688,0
179618,22408,12,2,NULL,1150,529,15,NULL,10/18/2013 7:30,0,0,10/17/2013 20:52,12.99287,77.71662,12.93615,77.61322,0
179619,41018,65,1,NULL,603,NULL,15,146,10/18/2013 21:00,1,0,10/17/2013 20:56,12.97357,77.61043,NULL,NULL,0
179620,45463,65,2,NULL,393,1175,15,NULL,10/18/2013 16:30,0,0,10/17/2013 20:57,13.19956,77.70688,12.959979,77.647998,0
179621,12900,90,2,NULL,994,393,15,NULL,10/17/2013 23:30,1,0,10/17/2013 21:02,12.93965,77.74657,13.19956,77.70688,0
179622,35486,24,2,NULL,585,150,15,NULL,11-11-2013 23:15,1,0,10/17/2013 21:08,12.97677,77.5727,12.89724,77.61065,0
179623,45539,12,2,NULL,1181,393,15,NULL,10/18/2013 3:30,0,0,10/17/2013 21:09,12.97896,77.67345,13.19956,77.70688,0
179625,40519,12,2,NULL,571,1038,15,NULL,10/19/2013 11:15,1,0,10/17/2013 21:22,12.95185,77.69642,12.981266,77.637162,0
179626,45500,12,2,NULL,393,1175,15,NULL,10/18/2013 15:00,0,0,10/17/2013 21:32,13.19956,77.70688,12.959979,77.647998,0
179627,45500,12,2,NULL,393,1175,15,NULL,10/19/2013 0:00,0,0,10/17/2013 21:38,13.19956,77.70688,12.959979,77.647998,0
179628,45540,12,2,NULL,393,1333,15,NULL,10/17/2013 22:45,0,0,10/17/2013 21:54,13.19956,77.70688,12.895675,77.602293,0
179629,29648,12,3,6,1165,NULL,NULL,NULL,10/18/2013 9:15,0,0,10/17/2013 22:00,12.990947,77.687112,NULL,NULL,1
179630,29648,12,3,6,1330,NULL,NULL,NULL,10/18/2013 9:15,0,0,10/17/2013 22:02,12.953434,77.70651,NULL,NULL,1
179631,29648,90,2,NULL,396,1010,15,NULL,10/18/2013 8:15,0,0,10/17/2013 22:04,12.92073,77.66482,12.96691,77.74935,0
179633,26790,12,2,NULL,571,849,15,NULL,10/18/2013 2:45,1,0,10/17/2013 22:06,12.95185,77.69642,12.95434,77.60072,0
179634,1204,12,2,NULL,1196,393,15,NULL,10/18/2013 8:15,1,0,10/17/2013 22:07,13.0059,77.53854,13.19956,77.70688,0
179635,29648,12,3,6,271,NULL,NULL,NULL,10/18/2013 8:45,0,0,10/17/2013 22:09,12.95641,77.64076,NULL,NULL,0
179636,29648,12,3,6,630,NULL,NULL,NULL,10/18/2013 8:00,0,0,10/17/2013 22:13,12.9122,77.51043,NULL,NULL,1
179637,29648,12,2,NULL,540,936,15,NULL,10/18/2013 8:45,0,0,10/17/2013 22:15,12.92768,77.62664,12.97251,77.61954,0
179639,45541,12,2,NULL,1161,393,15,NULL,10/18/2013 3:15,1,0,10/17/2013 22:28,12.92732,77.63575,13.19956,77.70688,0
179641,45542,24,2,NULL,776,1384,15,NULL,10/18/2013 19:30,0,0,10/17/2013 23:00,13.01508,77.67796,13.02853,77.54625,0
179643,45543,89,2,NULL,393,1037,15,NULL,10/18/2013 7:30,1,0,10/17/2013 23:49,13.19956,77.70688,12.934048,77.580568,0
179644,40291,12,2,NULL,339,1224,15,NULL,10/18/2013 7:45,1,0,10/17/2013 23:50,12.91028,77.64512,13.012419,77.555151,1
179645,45545,24,2,NULL,122,293,15,NULL,10/18/2013 8:30,0,0,10/17/2013 23:51,12.99682,77.60436,12.849482,77.663187,0
179646,42384,12,2,NULL,1085,1040,15,NULL,10/18/2013 9:30,1,0,10/17/2013 23:52,12.911942,77.651582,12.920078,77.583432,1
179647,20570,12,2,NULL,689,1068,15,NULL,10/18/2013 9:45,0,0,10/18/2013 0:28,12.97672,77.64927,13.044009,77.606805,0
179648,45546,89,2,NULL,1096,393,15,NULL,10/18/2013 5:00,1,0,10/18/2013 0:49,12.96519,77.71932,13.19956,77.70688,0
179649,42954,89,2,NULL,567,393,15,NULL,10/18/2013 3:30,1,0,10/18/2013 1:04,12.95764,77.6043,13.19956,77.70688,0
179650,45547,12,2,NULL,1375,393,15,NULL,10/20/2013 1:00,1,0,10/18/2013 3:20,12.94371,77.600549,13.19956,77.70688,0
179651,42205,12,3,1,1264,NULL,NULL,NULL,10/18/2013 9:00,0,0,10/18/2013 4:52,12.835737,77.679599,NULL,NULL,0
179652,45548,12,2,NULL,1399,585,15,NULL,10/19/2013 5:30,0,0,10/18/2013 6:49,12.944965,77.683676,12.97677,77.5727,0
179653,41057,12,2,NULL,393,167,15,NULL,10/18/2013 12:45,0,0,10/18/2013 7:43,13.19956,77.70688,12.99036,77.58913,0
179657,23197,23,2,NULL,502,393,15,NULL,10/20/2013 6:00,0,0,10/18/2013 8:32,12.90084,77.56483,13.19956,77.70688,0
179658,3128,12,3,3,1142,NULL,NULL,NULL,10/18/2013 10:00,0,0,10/18/2013 8:44,13.03369,77.62821,NULL,NULL,0
179660,40198,24,2,NULL,220,393,15,NULL,10/18/2013 23:45,0,0,10/18/2013 8:47,12.99722,77.62003,13.19956,77.70688,0
179662,45551,12,2,NULL,1034,83,15,NULL,10/18/2013 12:30,0,1,10/18/2013 9:01,13.047926,77.597766,12.92415,77.67229,0
179663,41731,12,2,NULL,1034,83,15,NULL,10/18/2013 12:30,0,1,10/18/2013 9:06,13.047926,77.597766,12.92415,77.67229,0
179664,41731,12,2,NULL,83,1034,15,NULL,10/18/2013 12:30,0,1,10/18/2013 9:08,12.92415,77.67229,13.047926,77.597766,0
179665,41731,12,2,NULL,83,1034,15,NULL,10/18/2013 15:30,0,1,10/18/2013 9:11,12.92415,77.67229,13.047926,77.597766,0
179666,23957,12,3,6,768,NULL,NULL,NULL,10/18/2013 11:00,0,0,10/18/2013 9:14,12.98999,77.55332,NULL,NULL,0
179667,45552,12,2,NULL,269,393,15,NULL,10/18/2013 15:30,0,0,10/18/2013 9:26,12.9744,77.69183,13.19956,77.70688,0
179668,45553,12,2,NULL,1189,393,15,NULL,10/19/2013 5:30,0,1,10/18/2013 9:30,12.91873,77.61494,13.19956,77.70688,0
179669,45428,65,2,NULL,105,393,15,NULL,10/18/2013 15:30,0,0,10/18/2013 9:33,13.01766,77.64503,13.19956,77.70688,0
179670,23492,12,3,3,1401,NULL,NULL,NULL,10/18/2013 11:00,0,0,10/18/2013 9:36,12.880086,77.558571,NULL,NULL,0
179671,45554,65,1,NULL,393,NULL,15,29,11-05-2013 10:00,1,0,10/18/2013 9:42,13.19956,77.70688,NULL,NULL,0
179672,45555,12,3,1,1063,NULL,NULL,NULL,10/18/2013 13:15,0,0,10/18/2013 9:49,12.934477,77.611284,NULL,NULL,0
179675,45558,89,3,2,768,NULL,NULL,NULL,10/20/2013 4:00,0,0,10/18/2013 10:08,12.98999,77.55332,NULL,NULL,0
179676,45500,65,2,NULL,393,1175,15,NULL,10/19/2013 15:00,0,0,10/18/2013 10:16,13.19956,77.70688,12.959979,77.647998,0
179679,13430,65,2,NULL,142,393,15,NULL,10/19/2013 3:00,1,0,10/18/2013 10:32,12.91281,77.60923,13.19956,77.70688,0
179680,38349,89,2,NULL,393,988,15,NULL,10/18/2013 16:30,0,0,10/18/2013 10:39,13.19956,77.70688,12.95365,77.62137,0
179681,45561,12,2,NULL,585,1054,15,NULL,10/18/2013 12:30,1,0,10/18/2013 10:39,12.97677,77.5727,12.90184,77.581587,0
179682,13430,90,2,NULL,393,142,15,NULL,10/19/2013 5:30,1,0,10/18/2013 10:40,13.19956,77.70688,12.91281,77.60923,0
179683,45560,23,2,NULL,1384,814,15,NULL,10/18/2013 22:00,0,0,10/18/2013 10:41,13.02853,77.54625,12.908993,77.6889,0
179684,41913,12,3,3,156,NULL,NULL,NULL,10/19/2013 11:30,1,0,10/18/2013 10:52,13.02622,77.70143,NULL,NULL,0
179685,44955,12,3,1,308,NULL,NULL,NULL,10/18/2013 14:15,1,0,10/18/2013 11:05,12.99049,77.69798,NULL,NULL,0
179686,28687,24,2,NULL,585,492,15,NULL,10/20/2013 7:00,0,0,10/18/2013 11:09,12.97677,77.5727,12.851218,77.521664,0
179687,45562,12,2,NULL,572,585,15,NULL,10/18/2013 18:30,1,0,10/18/2013 11:13,12.91873,77.61494,12.97677,77.5727,0
179688,45563,24,2,NULL,1097,393,15,NULL,10/18/2013 17:30,1,0,10/18/2013 11:14,12.97943,77.66125,13.19956,77.70688,0
179689,25286,12,2,NULL,1069,187,15,NULL,10/21/2013 15:00,0,0,10/18/2013 11:21,12.949764,77.643524,12.95892,77.5277,0
179690,25286,12,2,NULL,187,1069,15,NULL,10/21/2013 9:00,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179691,25286,12,2,NULL,187,1069,15,NULL,10/22/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179693,25286,12,2,NULL,187,1069,15,NULL,10/24/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179694,25286,12,2,NULL,187,1069,15,NULL,10/25/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179695,25286,12,2,NULL,187,1069,15,NULL,10/28/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179696,25286,12,2,NULL,187,1069,15,NULL,10/29/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179697,25286,12,2,NULL,187,1069,15,NULL,10/30/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179698,25286,12,2,NULL,187,1069,15,NULL,10/31/2013 7:45,0,0,10/18/2013 11:22,12.95892,77.5277,12.949764,77.643524,0
179700,25286,12,2,NULL,1069,187,15,NULL,10/23/2013 18:00,0,0,10/18/2013 11:23,12.949764,77.643524,12.95892,77.5277,0
179702,25286,12,2,NULL,1069,187,15,NULL,10/25/2013 19:45,0,0,10/18/2013 11:23,12.949764,77.643524,12.95892,77.5277,0
179704,25286,12,2,NULL,1069,187,15,NULL,10/29/2013 18:30,0,0,10/18/2013 11:23,12.949764,77.643524,12.95892,77.5277,0
179705,25286,12,2,NULL,1069,187,15,NULL,10/30/2013 19:45,0,0,10/18/2013 11:23,12.949764,77.643524,12.95892,77.5277,0
179706,25286,12,2,NULL,1069,187,15,NULL,10/31/2013 17:00,0,0,10/18/2013 11:23,12.949764,77.643524,12.95892,77.5277,0
179709,45564,90,2,NULL,393,601,15,NULL,10/23/2013 23:00,0,0,10/18/2013 11:38,13.19956,77.70688,13.02434,77.56593,0
179711,45565,12,2,NULL,1097,1384,15,NULL,10/18/2013 19:00,0,0,10/18/2013 12:02,12.97943,77.66125,13.02853,77.54625,0
179712,45266,12,2,NULL,466,393,15,NULL,10/20/2013 4:45,1,0,10/18/2013 12:12,13.017436,77.64458,13.19956,77.70688,0
179713,41535,12,1,NULL,393,NULL,15,32,10/21/2013 2:00,1,0,10/18/2013 12:21,13.19956,77.70688,NULL,NULL,0
179715,40064,12,2,NULL,963,353,15,NULL,10/18/2013 19:30,0,0,10/18/2013 12:31,12.99111,77.59204,13.03241,77.59914,0
179717,45567,12,2,NULL,1069,393,15,NULL,10/18/2013 14:00,0,0,10/18/2013 12:47,12.949764,77.643524,13.19956,77.70688,0
179718,45568,24,2,NULL,1120,585,15,NULL,10/18/2013 21:00,1,0,10/18/2013 12:55,12.89724,77.61065,12.97677,77.5727,0
179719,45569,12,2,NULL,585,1076,15,NULL,10/18/2013 22:45,0,0,10/18/2013 13:01,12.97677,77.5727,12.975678,77.599244,0
179720,15676,12,2,NULL,61,168,15,NULL,10/19/2013 11:00,0,0,10/18/2013 13:02,12.96298,77.71229,12.99313,77.59828,0
179721,45570,12,2,NULL,391,1384,15,NULL,10/18/2013 19:30,1,0,10/18/2013 13:15,12.98099,77.60209,13.02853,77.54625,0
179723,45571,24,2,NULL,105,590,15,NULL,10/18/2013 17:00,1,0,10/18/2013 13:25,13.01766,77.64503,13.00826,77.56433,0
179724,45572,89,3,2,393,NULL,NULL,NULL,10/22/2013 11:00,0,0,10/18/2013 13:40,13.19956,77.70688,NULL,NULL,0
179725,45573,12,2,NULL,1072,1384,15,NULL,10/18/2013 18:30,0,0,10/18/2013 13:47,12.933039,77.689615,13.02853,77.54625,0
179726,45575,12,2,NULL,949,393,15,NULL,10/19/2013 4:00,1,0,10/18/2013 13:53,12.98275,77.61582,13.19956,77.70688,0
179728,45576,12,3,1,104,NULL,NULL,NULL,10/18/2013 15:00,0,0,10/18/2013 13:57,12.93652,77.54481,NULL,NULL,0
179729,3823,12,2,NULL,516,1384,15,NULL,10/18/2013 18:30,0,0,10/18/2013 13:59,13.0056,77.65799,13.02853,77.54625,0
179730,45578,12,2,NULL,339,585,15,NULL,10/18/2013 15:15,1,0,10/18/2013 14:04,12.91028,77.64512,12.97677,77.5727,1
179731,45579,12,3,2,1102,NULL,NULL,NULL,10/19/2013 2:30,0,0,10/18/2013 14:09,12.93652,77.54481,NULL,NULL,0
179732,45580,23,2,NULL,1040,393,15,NULL,10/19/2013 0:00,1,0,10/18/2013 14:14,12.920078,77.583432,13.19956,77.70688,0
179734,45581,65,3,2,171,NULL,15,NULL,10/18/2013 17:15,0,1,10/18/2013 14:55,12.98479,77.66128,NULL,NULL,0
179735,45582,12,2,NULL,1069,832,15,NULL,10/18/2013 17:00,0,0,10/18/2013 15:06,12.949764,77.643524,12.88019,77.64558,0
179736,45583,12,2,NULL,1390,1010,15,NULL,10/18/2013 17:45,0,0,10/18/2013 15:07,12.969368,77.641302,12.96691,77.74935,0
179737,45584,12,3,6,339,NULL,NULL,NULL,10/18/2013 18:00,0,0,10/18/2013 15:08,12.91028,77.64512,NULL,NULL,0
179738,45585,12,2,NULL,1325,393,15,NULL,10/19/2013 2:15,1,0,10/18/2013 15:28,12.854095,77.665871,13.19956,77.70688,0
179739,45500,87,2,NULL,393,1175,15,NULL,10/19/2013 8:00,0,0,10/18/2013 15:29,13.19956,77.70688,12.959979,77.647998,0
179740,45500,30,3,2,393,NULL,NULL,NULL,10/19/2013 14:30,0,0,10/18/2013 15:33,13.19956,77.70688,NULL,NULL,0
179741,45500,65,2,NULL,393,846,15,NULL,10/19/2013 16:00,0,0,10/18/2013 15:40,13.19956,77.70688,12.98635,77.58203,0
179742,45500,65,2,NULL,393,846,15,NULL,10/19/2013 16:00,0,0,10/18/2013 15:41,13.19956,77.70688,12.98635,77.58203,0
179743,45500,65,2,NULL,393,846,15,NULL,10/19/2013 16:00,0,0,10/18/2013 15:42,13.19956,77.70688,12.98635,77.58203,0
179745,45586,12,2,NULL,218,373,15,NULL,10/19/2013 4:45,0,0,10/18/2013 15:50,12.96799,77.58882,12.87153,77.60206,0
179746,45500,65,3,7,1175,NULL,NULL,NULL,10/19/2013 21:30,0,0,10/18/2013 15:50,12.959979,77.647998,NULL,NULL,0
179747,45500,65,3,7,1175,NULL,NULL,NULL,10/19/2013 21:30,0,0,10/18/2013 15:52,12.959979,77.647998,NULL,NULL,0
179748,45500,65,3,7,1175,NULL,NULL,NULL,10/19/2013 21:30,0,0,10/18/2013 15:54,12.959979,77.647998,NULL,NULL,0
179749,45500,65,3,7,1175,NULL,NULL,NULL,10/19/2013 21:30,0,0,10/18/2013 15:55,12.959979,77.647998,NULL,NULL,0
179750,45500,65,3,7,1175,NULL,NULL,NULL,10/19/2013 21:30,0,0,10/18/2013 15:57,12.959979,77.647998,NULL,NULL,0
179751,45500,12,3,7,1175,NULL,NULL,NULL,10/19/2013 10:30,0,0,10/18/2013 16:08,12.959979,77.647998,NULL,NULL,0
179752,45500,65,3,7,393,NULL,NULL,NULL,10/19/2013 9:00,0,0,10/18/2013 16:09,13.19956,77.70688,NULL,NULL,0
179754,25906,12,3,1,293,NULL,NULL,NULL,10/18/2013 19:30,0,0,10/18/2013 16:12,12.849482,77.663187,NULL,NULL,0
179755,45587,12,2,NULL,1017,585,15,NULL,10/19/2013 6:30,1,0,10/18/2013 16:13,13.11084,77.60074,12.97677,77.5727,0
179756,30017,89,2,NULL,1225,452,15,NULL,10/18/2013 21:15,0,0,10/18/2013 16:24,13.01508,77.67796,12.95278,77.59088,0
179757,37902,90,2,NULL,1348,393,15,NULL,10/18/2013 19:00,1,0,10/18/2013 16:24,12.936223,77.605693,13.19956,77.70688,0
179759,45589,24,2,NULL,571,393,15,NULL,10/21/2013 3:00,1,0,10/18/2013 16:45,12.95185,77.69642,13.19956,77.70688,0
179760,45590,89,2,NULL,1333,393,15,NULL,10/19/2013 14:00,1,0,10/18/2013 16:52,12.895675,77.602293,13.19956,77.70688,0
179761,32406,12,2,NULL,58,1393,15,NULL,10/18/2013 20:30,0,0,10/18/2013 16:53,12.88963,77.60119,13.19966,77.70688,0
179762,45591,12,2,NULL,1171,393,15,NULL,10/19/2013 2:00,1,0,10/18/2013 17:04,13.01854,77.63524,13.19956,77.70688,0
179763,44506,12,2,NULL,1384,330,15,NULL,10/20/2013 16:15,0,0,10/18/2013 17:08,13.02853,77.54625,12.858833,77.589127,0
179764,45592,65,1,NULL,1086,NULL,15,64,10/19/2013 0:00,0,0,10/18/2013 17:11,12.907487,77.64729,NULL,NULL,0
179765,8467,90,3,2,393,NULL,NULL,NULL,10/18/2013 22:15,0,0,10/18/2013 17:14,13.19956,77.70688,NULL,NULL,0
179766,45593,12,3,4,572,NULL,NULL,NULL,10/20/2013 9:00,1,0,10/18/2013 17:14,12.91873,77.61494,NULL,NULL,0
179767,45591,12,3,2,1171,NULL,NULL,NULL,10/19/2013 1:30,1,0,10/18/2013 17:19,13.01854,77.63524,NULL,NULL,0
179768,45594,12,2,NULL,450,1336,15,NULL,10/18/2013 19:30,1,0,10/18/2013 17:24,12.9334,77.62652,12.988325,77.594263,1
179769,45595,12,3,4,142,NULL,NULL,NULL,10/19/2013 9:30,0,0,10/18/2013 17:24,12.91281,77.60923,NULL,NULL,0
179770,19129,12,3,4,1095,NULL,NULL,NULL,10/19/2013 8:00,0,0,10/18/2013 17:28,12.92415,77.67229,NULL,NULL,0
179771,45596,12,2,NULL,373,393,15,NULL,10/19/2013 1:45,1,0,10/18/2013 17:32,12.87153,77.60206,13.19956,77.70688,0
179772,45597,12,2,NULL,1150,393,15,NULL,10/19/2013 6:00,0,0,10/18/2013 17:38,12.99287,77.71662,13.19956,77.70688,0
179773,45598,12,2,NULL,61,452,15,NULL,10/18/2013 20:30,1,0,10/18/2013 17:41,12.96298,77.71229,12.95278,77.59088,1
179774,38853,12,2,NULL,689,393,15,NULL,10/19/2013 7:00,0,1,10/18/2013 17:48,12.97672,77.64927,13.19956,77.70688,0
179775,36749,12,2,NULL,171,168,15,NULL,10/18/2013 21:30,0,0,10/18/2013 17:48,12.98479,77.66128,12.99313,77.59828,0
179776,23630,12,2,NULL,142,393,15,NULL,10/19/2013 3:45,0,0,10/18/2013 17:53,12.91281,77.60923,13.19956,77.70688,0
179777,45444,12,2,NULL,393,637,15,NULL,10/18/2013 21:30,0,0,10/18/2013 18:04,13.19956,77.70688,13.07951,77.55187,0
